step,GAT-OFF_coverage_mean,GAT-OFF_coverage_std,GAT-OFF_repeat_mean,GAT-OFF_repeat_std,GAT-ON_coverage_mean,GAT-ON_coverage_std,GAT-ON_repeat_mean,GAT-ON_repeat_std,GAT-CIR_coverage_mean,GAT-CIR_coverage_std,GAT-CIR_repeat_mean,GAT-CIR_repeat_std
250,0.9428947368421051,0.09757481680918628,0.6364862217906204,0.044467376367864755,0.9807894736842104,0.07903985810320682,0.464363464410515,0.09634258792226764,0.9796052631578949,0.08249853100345807,0.4095431030086855,0.10979440881021148
251,0.943157894736842,0.09724173835689262,0.6375778868763095,0.04451702716069085,0.9810526315789474,0.07846607679600297,0.46438559809798735,0.09637818233698756,0.9797368421052631,0.0819266782520705,0.40961306127087493,0.10993325085649919
252,0.9435526315789472,0.09696743534819068,0.6386115150838507,0.04458256434006569,0.9813157894736841,0.0778960704011025,0.4644075568155982,0.0964135952254814,0.9798684210526316,0.08135484924603374,0.40968246650332363,0.11007173471715795
253,0.9438157894736842,0.09664480401989713,0.6396862170850335,0.04464623351867743,0.9815789473684211,0.07732992239429007,0.46442934262992086,0.09644882744877901,0.9800000000000001,0.08078304448959762,0.409751325237879,0.11020985318081182
254,0.9440789473684209,0.09661470369218697,0.6407524900509126,0.04480273760300309,0.9817105263157895,0.0767567794113039,0.46449997718295466,0.09656888522370362,0.9803947368421053,0.08018967732214957,0.4097216046882418,0.110145303696549
255,0.9448684210526315,0.09684952417234673,0.641615120259246,0.045007067047329874,0.9818421052631578,0.07618364239402742,0.4645700599035429,0.09668887807329596,0.9805263157894737,0.079617332708337,0.4097897725803987,0.11028251844436043
256,0.9453947368421052,0.09675437602392149,0.6425683136566195,0.04513170389257365,0.9819736842105262,0.07561051147812306,0.4646395972333094,0.0968087934081962,0.9806578947368422,0.07904500541391864,0.4098574099831224,0.110419360185464
257,0.9456578947368419,0.09654084649282524,0.6436110171826958,0.045242171837975464,0.9822368421052632,0.0750478840677543,0.46466014590160487,0.09684287763790733,0.9809210526315789,0.07846729032513822,0.40987607345249166,0.11045493001860984
258,0.9461842105263157,0.09577456144769662,0.6445491438475665,0.04518092128163448,0.9824999999999999,0.07448937439331146,0.46468053589292513,0.09687678407635925,0.9813157894736841,0.0778960704011025,0.40984633025414385,0.11038995554352386
259,0.9464473684210525,0.09521907601774517,0.6455762079996307,0.04520460103614351,0.9826315789473684,0.0739159888468132,0.4647488459612353,0.09699595062703643,0.9815789473684211,0.07732992239429007,0.4098648927727064,0.11042535769593978
260,0.9468421052631578,0.094622006424103,0.6465475092080009,0.04521367299010236,0.9827631578947369,0.07334260570524033,0.4648166325807459,0.09711500954211695,0.9815789473684211,0.07732992239429007,0.40997909849036035,0.11071404101146101
261,0.9473684210526315,0.09370416700514135,0.6474636859796659,0.0451316682114775,0.9828947368421052,0.07276922502544139,0.46488390174514593,0.09723394995185014,0.9815789473684211,0.07732992239429007,0.41009243240864296,0.11100087494496358
262,0.9480263157894736,0.09267072662608836,0.6483253671104817,0.04501705036913273,0.9830263157894737,0.07219584686607078,0.4649506593569649,0.09735276137411657,0.9817105263157895,0.07734100391400794,0.4101573759549234,0.11118636997963946
263,0.9486842105263158,0.09164735799327123,0.6491805203539428,0.0449137424058174,0.983157894736842,0.07162247128766083,0.4650169112293005,0.097471433702508,0.9818421052631578,0.07735633632795119,0.4102218275046411,0.11137054217000163
264,0.9492105263157896,0.09107354490584765,0.6500763894219819,0.044945940652748546,0.9832894736842105,0.07104909835269765,0.46508266308750523,0.09758995719477383,0.9819736842105264,0.07737591710911383,0.4102857926275685,0.11155340516000542
265,0.9496052631578948,0.09042939655760648,0.6510125151135694,0.04497536417511695,0.983421052631579,0.07047572812570047,0.4651479205708361,0.09770832246162206,0.9822368421052632,0.07682621951873048,0.410302284328519,0.1115839100934395
266,0.9497368421052631,0.09033218168012666,0.6520352615864933,0.045169660164519794,0.9835526315789472,0.0699023606733051,0.46521268923406717,0.09782652045586468,0.9824999999999999,0.07628073151196178,0.41031865249612903,0.11161424924478394
267,0.95,0.09014838491031915,0.6530037338320072,0.04533401307652119,0.9838157894736842,0.0693473482488067,0.46523033275802045,0.09785754819695212,0.9826315789473684,0.07570719217728537,0.4103151587290096,0.1116030307771765
268,0.9503947368421052,0.09004183007599802,0.6539185371388928,0.04550919376490571,0.984078947368421,0.0687969180122034,0.465247845103357,0.09788840748028148,0.9827631578947369,0.07513365284260898,0.41031169093785386,0.11159189665817301
269,0.9510526315789474,0.08971098562510754,0.6547339715323941,0.04560976482011245,0.9842105263157894,0.06822339872040961,0.4653115240239133,0.09800573636610498,0.9828947368421053,0.07456011350793258,0.41030824883404,0.11158084594043899
270,0.9515789473684212,0.0893203019670797,0.6555245961053064,0.045718919586073346,0.9843421052631578,0.06764987976845915,0.46537473298933635,0.09812287786477776,0.9830263157894737,0.07398657417325616,0.41030483213320634,0.1115698776907679
271,0.9521052631578947,0.08860491535423272,0.6562449672796066,0.04576337272810588,0.9846052631578948,0.0671041021571393,0.4653915213006018,0.09815287900920454,0.9830263157894737,0.07398657417325616,0.4103473964375258,0.1117065819285087
272,0.9523684210526315,0.08809660084437086,0.6570516361009813,0.04588480067050859,0.9847368421052632,0.0665305628224629,0.4653900062715131,0.09814835839859397,0.983157894736842,0.07341303483857978,0.4103438613696525,0.11169522294868738
273,0.9526315789473683,0.08759245214703257,0.6578524168287692,0.04601228516415707,0.9848684210526315,0.06595702348778651,0.46538850230103107,0.09814387101869532,0.9832894736842105,0.07283949550390338,0.4103403521051943,0.1116839478412196
274,0.9532894736842105,0.08681369152392428,0.6585110100603553,0.046046850921313096,0.985,0.06538348415311013,0.4653870092685162,0.09813941650448459,0.983421052631579,0.07226595616922697,0.4103368683626595,0.11167275568098524
275,0.9536842105263157,0.08607073686888217,0.6592554105873643,0.04611919043089939,0.9851315789473685,0.0648099448184337,0.46538552705507746,0.09813499449626394,0.9835526315789472,0.07169241683455056,0.4103334098646358,0.11166164555641417
276,0.954078947368421,0.08533166107765316,0.6599944363813266,0.04619826735416733,0.9852631578947368,0.0642364054837573,0.46538405554354084,0.09813060463956459,0.9835526315789472,0.07169241683455056,0.41037510269150757,0.11179564202927011
277,0.9544736842105263,0.08459656581308972,0.6607281454429582,0.046283894259737335,0.9853947368421053,0.0636628661490809,0.46538259461841813,0.0981262465850523,0.9836842105263159,0.07111887749987415,0.41037153154120753,0.11178415943820139
278,0.9549999999999998,0.08376899048760834,0.6614117920740404,0.046342684626474735,0.9855263157894736,0.0630893268144045,0.46538114416587695,0.09812191998843475,0.9838157894736842,0.07054533816519774,0.41036798599055135,0.11177276013726112
279,0.955657894736842,0.08280603023125357,0.6620459126577577,0.04636603597176939,0.9856578947368421,0.0625157874797281,0.4653797040737109,0.09811762451037086,0.9839473684210527,0.06997179883052135,0.41036446576525687,0.1117614432239126
280,0.9563157894736841,0.08184760516297424,0.6626755199277121,0.04639635046410839,0.9857894736842105,0.06194224814505167,0.4653782742313114,0.09811335981638215,0.984078947368421,0.06939825949584492,0.4103609705949468,0.1117502078086064
281,0.9569736842105263,0.08103500748240312,0.6633006618978794,0.04646138397082548,0.9859210526315788,0.061368708810375275,0.465376854529638,0.09810912557676596,0.9842105263157894,0.06882472016116851,0.41035750021307854,0.11173905301454767
282,0.9574999999999999,0.08036565931214587,0.6639655555149006,0.04657275381522293,0.9860526315789475,0.06079516947569886,0.46537544486119203,0.09810492146651051,0.9843421052631578,0.06825118082649212,0.4103540543568773,0.11172797797746858
283,0.9581578947368419,0.08007916789149289,0.6645817526979991,0.046747230273619836,0.9861842105263158,0.06022163014102246,0.46537404511998853,0.09810074716521182,0.9844736842105263,0.06767764149181571,0.410350632767269,0.11171698184540528
284,0.9585526315789472,0.07987557411825108,0.6652813449885848,0.046966831911702575,0.9863157894736843,0.05964809080634605,0.46537265520153054,0.09809660235699227,0.9844736842105263,0.06767764149181571,0.4103910948379387,0.1118470749073416
285,0.9589473684210524,0.07916373858607997,0.6659760450253901,0.047093155347331286,0.9864473684210526,0.059074551471669644,0.4653712750027818,0.09809248673042109,0.9844736842105263,0.06767764149181571,0.41043127395706513,0.11197638355570601
286,0.9592105263157894,0.0789890240981482,0.666709457953925,0.0473362108253664,0.9864473684210526,0.059074551471669644,0.4654134584291116,0.09821836242418973,0.9844736842105263,0.06767764149181571,0.41047117308233005,0.11210491425679428
287,0.9596052631578946,0.07851758011943334,0.6673943749593451,0.04751233055089694,0.986578947368421,0.05850101213699323,0.465411946137203,0.09821384657137615,0.9844736842105263,0.06767764149181571,0.4105107951303363,0.1122326734185036
288,0.9601315789473682,0.07812853870102004,0.6680312994595373,0.0476906215134636,0.9867105263157894,0.057927472802316866,0.4654104443109823,0.09820936220251773,0.9844736842105263,0.06767764149181571,0.4105501429773182,0.11235966739064357
289,0.9603947368421052,0.07789862632536917,0.6686933624591794,0.0479244600476828,0.9868421052631579,0.05735393346764045,0.46540895284218387,0.09820490898955413,0.9844736842105263,0.06767764149181571,0.4105892194598382,0.11248590246525936
290,0.9605263157894737,0.0776917697078166,0.6693938305241158,0.04817897941835967,0.9869736842105263,0.05678039413296403,0.46540747162403007,0.09820048660896641,0.9846052631578948,0.0671041021571393,0.4105850720490075,0.11247249889868828
291,0.9609210526315788,0.07692261013602245,0.6700038844242242,0.048309420734373706,0.9871052631578948,0.056206854798287624,0.4654060005512061,0.09819609474169873,0.9847368421052632,0.0665305628224629,0.4105809530451004,0.11245918843255057
292,0.961315789473684,0.07615727639511825,0.6706097741338881,0.048444576412960634,0.9872368421052631,0.05563331546361123,0.46540453951983485,0.09819173307308161,0.9848684210526315,0.06595702348778651,0.4105768621572608,0.11244597010083718
293,0.9617105263157895,0.07539588499171695,0.6712115421448467,0.04858429521664849,0.9873684210526316,0.05505977612893483,0.4654030884274524,0.09818740129275688,0.9848684210526315,0.06595702348778651,0.4106153161053929,0.11257027137225366
294,0.9621052631578946,0.07458286584810445,0.6718092303726803,0.04871958474918811,0.9875,0.054486236794258416,0.4654016471729845,0.09818309909460404,0.9848684210526315,0.06595702348778651,0.4106535093487921,0.11269384098797652
295,0.9625,0.07389947409466555,0.6724028801665419,0.04887902019025286,0.9876315789473684,0.05391269745958202,0.4654002156567225,0.09817882617666832,0.9848684210526315,0.06595702348778651,0.4106914445297357,0.11281668488154113
296,0.9628947368421052,0.07322176310904965,0.672992532318694,0.049042364072424446,0.9877631578947369,0.05333915812490561,0.4653987937803006,0.09817458224108983,0.985,0.06538348415311013,0.41068703671282786,0.11280240565740092
297,0.9632894736842104,0.07254989208886022,0.673578227073852,0.04920947811837119,0.9878947368421052,0.0527656187902292,0.46539738144667364,0.09817036699403464,0.985,0.06538348415311013,0.41072460478730866,0.11292415521362491
298,0.9636842105263158,0.07188402478569617,0.6741600041383398,0.04938022709221147,0.9880263157894736,0.052192079455552785,0.4653959785600941,0.09816618014562688,0.9851315789473685,0.0648099448184337,0.4107201155502545,0.11290960103290203
299,0.9642105263157894,0.0712881088249211,0.6746962360223977,0.04954688310304907,0.9881578947368421,0.05161854012087638,0.465394585026092,0.0981620214098823,0.9852631578947368,0.0642364054837573,0.4107156562414474,0.11289514538038517
300,0.9647368421052631,0.07047720206620246,0.6751763024675804,0.049675789682044336,0.9881578947368421,0.05161854012087638,0.46543472899065447,0.09828190327805122,0.9852631578947368,0.0642364054837573,0.4107527548018018,0.11301545253421207
301,0.9651315789473683,0.06982801884678157,0.6756945803932587,0.04984731136146707,0.9882894736842106,0.05104500078619999,0.4654332163726703,0.0982773831516499,0.9853947368421053,0.0636628661490809,0.4107482169478492,0.1130007311527961
302,0.9655263157894737,0.06918550678451715,0.6762094373425297,0.05002214055357059,0.9884210526315791,0.0504714614515236,0.4654317137389633,0.09827289309320657,0.9855263157894736,0.0630893268144045,0.4107437090467279,0.11298610847166765
303,0.9659210526315789,0.06854985346426568,0.6767209070750293,0.050200155176363594,0.9885526315789473,0.0498979221168472,0.4654302209910043,0.09826843280374604,0.9855263157894736,0.0630893268144045,0.4107803492239035,0.11310500560766706
304,0.9661842105263159,0.06790429859230576,0.6772700065142009,0.05039673997916772,0.9886842105263158,0.0493243827821708,0.4654287380315564,0.09826400198824312,0.9855263157894736,0.0630893268144045,0.41081674913762223,0.11322322253478653
305,0.966842105263158,0.06721301977817118,0.6776929680485415,0.050536231741644455,0.9888157894736842,0.04875084344749438,0.46542726476465396,0.09825960035555763,0.9856578947368421,0.0625157874797281,0.4108120614702056,0.11320799272843535
306,0.9672368421052632,0.0664100989800301,0.678144044244492,0.05068756771080132,0.9889473684210526,0.048177304112817974,0.4654258010955816,0.09825522761837074,0.9857894736842105,0.06194224814505167,0.4108074043413388,0.11319286376243366
307,0.9675,0.06576986549899758,0.67863277578982,0.05088005525589302,0.9890789473684212,0.04760376477814157,0.46542434693085377,0.09825088349312233,0.9859210526315788,0.061368708810375275,0.41080277745356863,0.11317783463945222
308,0.9677631578947367,0.0651329080140845,0.6791183440241745,0.051075246203371095,0.9892105263157894,0.047030225443465155,0.4654229021781955,0.0982465676999499,0.9860526315789475,0.06079516947569886,0.4107981805132921,0.11316290437525917
309,0.9681578947368422,0.06451341418200005,0.6795604569795979,0.051256019240932316,0.9893421052631579,0.04645668610878876,0.4654214667465221,0.09824227996262834,0.9861842105263158,0.06022163014102246,0.41079361323069474,0.11314807199850604
310,0.9684210526315787,0.06388290014352763,0.6800399196909347,0.05145603822978881,0.9894736842105264,0.04588314677411234,0.46542004054592034,0.09823802000851119,0.9863157894736843,0.05964809080634605,0.4107890753196896,0.11313333655051777
311,0.9686842105263157,0.06325595457720708,0.680516308923353,0.051658450000199835,0.9896052631578947,0.04530960743943595,0.4654186234876304,0.09823378756847277,0.9864473684210526,0.059074551471669644,0.41078456649785766,0.1131186970850868
312,0.9692105263157893,0.0625247873284741,0.6809097819306439,0.05181275670399674,0.9896052631578947,0.04530960743943595,0.4654571515862623,0.09834893575343447,0.986578947368421,0.05850101213699323,0.4107800864863888,0.11310415266827131
313,0.9696052631578947,0.06173549040562704,0.6812922273428252,0.05196717102703692,0.9896052631578947,0.04530960743943595,0.4654954342829921,0.09846350084331781,0.9867105263157894,0.057927472802316866,0.41077563501002484,0.11308970237819718
314,0.97,0.060950458970818765,0.6816722445301671,0.05212423518095363,0.9897368421052631,0.04473606810475954,0.4654937913752983,0.09845858119478568,0.9868421052631579,0.05735393346764045,0.41077121179700293,0.11307534530486384
315,0.9702631578947368,0.06031484797648579,0.6820894135074628,0.052318780077568,0.9898684210526316,0.04416252877008314,0.4654921588657544,0.0984536929557253,0.9869736842105263,0.05678039413296403,0.41076681657900016,0.11306108054995397
316,0.9705263157894736,0.05968291096700833,0.682503950503829,0.05251543723730478,0.99,0.04358898943540673,0.4654905366559552,0.09844883582635591,0.9871052631578948,0.056206854798287624,0.41076244909107934,0.11304690722664665
317,0.9709210526315788,0.05890550087420525,0.682876572173174,0.05267901728511049,0.9901315789473685,0.043015450100730324,0.4654889246487334,0.0984440095106988,0.9872368421052631,0.05563331546361123,0.410758109071636,0.11303282445943412
318,0.9714473684210526,0.05814702803932539,0.6832076727035262,0.05282589471972809,0.9901315789473685,0.043015450100730324,0.465526507701118,0.09855660121025236,0.9873684210526316,0.05505977612893483,0.410753796262346,0.11301883138394231
319,0.9721052631578948,0.05725967481667008,0.683497641355564,0.05294120605676359,0.9901315789473685,0.043015450100730324,0.46556385585942534,0.09866863138324511,0.9875,0.054486236794258416,0.410749510408114,0.11300492714675436
320,0.9728947368421054,0.056453962318829695,0.6837468625393647,0.053044778624113914,0.9902631578947367,0.04244191076605395,0.46556203050895795,0.09866315274407192,0.9876315789473684,0.05391269745958202,0.4107452512570237,0.11299111090523763
321,0.9734210526315789,0.055730480229339484,0.6840262205239238,0.05318079180369272,0.9903947368421052,0.041868371431377525,0.46556021649607116,0.09865770846801249,0.9877631578947369,0.05333915812490561,0.41074101856028794,0.11297738182737423
322,0.9739473684210525,0.05501762497756284,0.6843038487376807,0.05331872256785641,0.9905263157894737,0.04129483209670113,0.46555841371546247,0.0986522982328641,0.9878947368421052,0.0527656187902292,0.41073681207220075,0.11296373909159424
323,0.9744736842105264,0.05431581497347423,0.6845797631970317,0.05345850658879899,0.9906578947368422,0.04072129276202472,0.465556622063129,0.0986469217204386,0.9880263157894736,0.052192079455552785,0.4107326315500893,0.1129501818866127
324,0.9747368421052631,0.0538760761279751,0.6849309027981711,0.053664777130079895,0.9906578947368422,0.04072129276202472,0.46559330297480983,0.09875706106016491,0.9881578947368421,0.05161854012087638,0.41072847675426793,0.11293670941126897
325,0.975,0.053444381735203675,0.685279888168629,0.053872341094473496,0.9907894736842107,0.040147753427348304,0.4655914152919406,0.09875138971986723,0.9882894736842106,0.05104500078619999,0.41072434744799136,0.1129233208743695
326,0.9752631578947369,0.05282464588898253,0.6856267390719892,0.054064919924821236,0.9909210526315789,0.0395742140926719,0.46558953915453233,0.09874575342328,0.9884210526315791,0.0504714614515236,0.41072024339741064,0.11291001549453351
327,0.9759210526315789,0.05202462526870357,0.685857145762524,0.05417768844112726,0.9909210526315789,0.0395742140926719,0.4656257842130838,0.09885470376459352,0.9885526315789473,0.0498979221168472,0.4107161643715287,0.11289679250004137
328,0.976578947368421,0.05121717920759966,0.6860861518044841,0.05429051595974723,0.9909210526315789,0.0395742140926719,0.46566180893693276,0.09896312286374752,0.9886842105263158,0.0493243827821708,0.4107121101421566,0.11288365112868572
329,0.9769736842105263,0.05050215293948907,0.6863895275067959,0.05445612855839341,0.9910526315789474,0.0390006747579955,0.46565973654124343,0.09895688229925423,0.9886842105263158,0.0493243827821708,0.4107459592717504,0.11299340753678619
330,0.9774999999999998,0.04968372964753904,0.6866533057728401,0.054592288810498026,0.9911842105263158,0.038427135423319096,0.4656576766675823,0.0989506798692936,0.9888157894736842,0.04875084344749438,0.4107418395244283,0.1129800445826888
331,0.9778947368421053,0.0489883812331544,0.6869531456155948,0.05476128877867,0.9913157894736842,0.03785359608864269,0.4656556292027988,0.09894451522550723,0.9889473684210526,0.048177304112817974,0.410737744594861,0.11296676339070175
332,0.9781578947368421,0.04879503743896872,0.6872887221559906,0.05499019453237071,0.9914473684210527,0.037280056753966284,0.4656535940351009,0.09893838802376555,0.9890789473684212,0.04760376477814157,0.41073367425946544,0.11295356321333075
333,0.9784210526315787,0.0485210637641928,0.6876222892560248,0.05521308432488769,0.9914473684210527,0.037280056753966284,0.46568899620373666,0.09904503123275248,0.9892105263157894,0.047030225443465155,0.41072962829733556,0.11294044331215858
334,0.9786842105263156,0.04825845124269417,0.6879538649106854,0.05543663916949339,0.991578947368421,0.036706517419289875,0.4656868735833058,0.09903863364807004,0.9893421052631579,0.04645668610878876,0.4107256064902036,0.11292740295770777
335,0.9789473684210526,0.04800738631996371,0.6882834669007354,0.05566081160111192,0.9917105263157895,0.03613297808461347,0.4656847635975204,0.09903227459135198,0.9894736842105264,0.04588314677411234,0.4107216086223998,0.11291444142930596
336,0.9792105263157895,0.047768051076018454,0.6886111127958887,0.055885555662440654,0.9917105263157895,0.03613297808461347,0.4657197581220364,0.09913779834148426,0.9896052631578947,0.04530960743943595,0.4107176344808144,0.11290155801495347
337,0.9794736842105264,0.047094235698342944,0.6889368199579347,0.05608108179844835,0.9917105263157895,0.03613297808461347,0.46575454557836016,0.09924281885810013,0.9897368421052631,0.04473606810475954,0.4107136838548596,0.11288875201119325
338,0.9797368421052631,0.046424066019869197,0.6892606055438032,0.056277664258044445,0.9917105263157895,0.03613297808461347,0.4657891277989533,0.09934733914573789,0.9897368421052631,0.04473606810475954,0.41074662969277476,0.1129955822579654
339,0.9798684210526316,0.045915397027691325,0.6896192512144608,0.05650905578355808,0.991842105263158,0.03555943874993707,0.46578674188883706,0.09934012422679188,0.9898684210526316,0.04416252877008314,0.4107426170257611,0.11298256641524461
340,0.9800000000000001,0.04540827410660662,0.689975793391449,0.05674101643457015,0.9919736842105262,0.03498589941526068,0.4657843699723285,0.09933295218393148,0.99,0.04358898943540673,0.4107386278934513,0.11296962810960015
341,0.9802631578947368,0.04479485402776106,0.6902937008188639,0.05694293943540338,0.9921052631578947,0.03441236008058427,0.4657820119266766,0.09932582263627397,0.9901315789473685,0.043015450100730324,0.4107346620894006,0.11295676665081253
342,0.9807894736842104,0.04401979534563363,0.6905368682612797,0.05708750758591535,0.9922368421052632,0.03383882074590787,0.4657796676305622,0.09931873520743263,0.9902631578947367,0.04244191076605395,0.4107307194095718,0.11294398135682399
343,0.9813157894736841,0.04327247306553852,0.6907786219394951,0.05723413376852013,0.9922368421052632,0.03383882074590787,0.4658136741733788,0.09942159939519676,0.9903947368421052,0.041868371431377525,0.41072679965230013,0.1129312715536183
344,0.9818421052631578,0.042448437027694935,0.6910189741471122,0.0573768046469492,0.9922368421052632,0.03383882074590787,0.4658474835768166,0.09952398073449831,0.9905263157894737,0.04129483209670113,0.41072290261825894,0.11291863657510269
345,0.9819736842105262,0.042279860041123045,0.6913663185385003,0.0576294858425617,0.9923684210526316,0.033265281411231466,0.46584497038254663,0.09951636641699985,0.9905263157894737,0.04129483209670113,0.4107551552780563,0.1130232406121765
346,0.9822368421052632,0.04206309566140489,0.6916756378901686,0.057854588467130305,0.9925,0.032691742076555064,0.4658424716735462,0.09950879660402993,0.9906578947368422,0.04072129276202472,0.41075119898880563,0.11301040510292554
347,0.9826315789473684,0.04133673622545512,0.6919472600041836,0.05802734868940354,0.9926315789473683,0.032118202741878654,0.4658399873249424,0.09950127090675631,0.9907894736842107,0.040147753427348304,0.4107472654368497,0.11299764452471632
348,0.9834210526315788,0.04051349763109461,0.6921098756877458,0.05812125875611725,0.9927631578947368,0.03154466340720225,0.4658375172132935,0.09949378894086063,0.9909210526315789,0.0395742140926719,0.4107433544267387,0.11298495822385742
349,0.984078947368421,0.0396790709362015,0.6923072764245448,0.058239494864600234,0.9928947368421053,0.030971124072525835,0.46583506121656804,0.09948635032647352,0.9910526315789474,0.0390006747579955,0.4107394657652569,0.11297234555423305
350,0.9846052631578948,0.039026191574490894,0.6925391649064334,0.05839185593680568,0.9930263157894738,0.03039758473784943,0.46583261921412616,0.09947895468811013,0.9911842105263158,0.038427135423319096,0.4107355992613904,0.11295980587719381
351,0.985,0.038434568639208036,0.6928052472037657,0.05857219769764525,0.9931578947368422,0.029824045403173034,0.465830191086698,0.09947160165460728,0.9913157894736842,0.03785359608864269,0.41073175472629586,0.11294733856144915
352,0.9852631578947368,0.0378746291681653,0.6931052327175437,0.05877916350775325,0.9932894736842105,0.029250506068496614,0.4658277767163657,0.09946429085906133,0.9914473684210527,0.037280056753966284,0.41072793197326984,0.11293494298296182
353,0.9853947368421053,0.037341307806477,0.6934388341323737,0.059012604815222074,0.9932894736842105,0.029250506068496614,0.46586068672100717,0.09956399302192014,0.991578947368421,0.036706517419289875,0.41072413081771864,0.11292261852484407
354,0.9855263157894736,0.03680919582803901,0.6937705561026133,0.05924619376519279,0.993421052631579,0.028676966733820215,0.46585820004956613,0.09955645582045362,0.9917105263157895,0.03613297808461347,0.4107203510771281,0.11291036457725558
355,0.9857894736842105,0.03625853610452597,0.6940653021067279,0.05945372496017251,0.9935526315789474,0.028103427399143812,0.4658557273481893,0.0995489615672155,0.991842105263158,0.03555943874993707,0.4107165925710354,0.1128981805373032
356,0.985921052631579,0.03572822739357469,0.6943934108783265,0.059687456664567456,0.9935526315789474,0.028103427399143812,0.4658882825050835,0.09964767783127292,0.9919736842105262,0.03498589941526068,0.4107128551209992,0.1128860658089424
357,0.985921052631579,0.03572822739357469,0.694754602841145,0.059968692310170574,0.9936842105263157,0.0275298880644674,0.46588573958847557,0.09963996324775085,0.9921052631578947,0.03441236008058427,0.4107091385505721,0.1128740198028804
358,0.9860526315789475,0.035199274419618225,0.6950789636509674,0.060201974033764837,0.9938157894736843,0.02695634872979102,0.46588321083853385,0.0996322922729173,0.9922368421052632,0.03383882074590787,0.4107054426852728,0.11286204193648076
359,0.9863157894736843,0.03465900369883881,0.6953668002340686,0.060409272431145355,0.9938157894736843,0.02695634872979102,0.4659154183594252,0.09973004089351419,0.9922368421052632,0.03383882074590787,0.4107364895747807,0.11296269320334835
360,0.986578947368421,0.03412844403896515,0.6956530421546596,0.06061681365024282,0.9939473684210526,0.026382809395114615,0.46591282140651663,0.09972215546439973,0.9923684210526316,0.033265281411231466,0.4107327384205794,0.11295052844542876
361,0.9868421052631579,0.03360805535941571,0.6959377026281754,0.06082457009586794,0.9939473684210526,0.026382809395114615,0.4659447691881546,0.09981920815380114,0.9925,0.032691742076555064,0.410729007990987,0.11293843194432675
362,0.9871052631578948,0.03309831740373592,0.6962207947244268,0.06103251501073719,0.9940789473684211,0.025809270060438202,0.4659421056872489,0.09981111300947935,0.9926315789473683,0.032118202741878654,0.4107252981147256,0.1129264031276305
363,0.9873684210526316,0.03259972978831984,0.6965023313695998,0.06124062245320409,0.9942105263157895,0.0252357307257618,0.46593945682096366,0.09980306303222165,0.9927631578947368,0.03154466340720225,0.4107216086223998,0.11291444142930596
364,0.9876315789473683,0.03211281188218511,0.6967823253482238,0.06144886727548013,0.9942105263157895,0.0252357307257618,0.46597106904435676,0.09989917819169701,0.9928947368421053,0.030971124072525835,0.4107179393464702,0.11290254628960826
365,0.9878947368421052,0.03156139863276831,0.6970607893051068,0.06165457653363584,0.9943421052631578,0.024662191391085393,0.4659683555178951,0.0998909240402309,0.9930263157894738,0.03039758473784943,0.41071429012122884,0.11289071715499467
366,0.9880263157894736,0.0310423154139698,0.6973717956927427,0.061886964156615314,0.9944736842105263,0.024088652056408987,0.46596565677904367,0.09988271558319908,0.9930263157894738,0.03039758473784943,0.41074472072827756,0.11298939002069078
367,0.9882894736842104,0.03054757653452993,0.6976471444369672,0.062094103950977565,0.9944736842105263,0.024088652056408987,0.46599694009855563,0.09997791021138334,0.9931578947368422,0.029824045403173034,0.41074101856028794,0.11297738182737423
368,0.9886842105263158,0.029855376237868925,0.6978871254373207,0.0622687396946964,0.9944736842105263,0.024088652056408987,0.4660280538607802,0.10007268335989898,0.9932894736842105,0.029250506068496614,0.41073733645824956,0.11296543973956151
369,0.9889473684210526,0.029133373690732715,0.6981595930268615,0.062468307910123345,0.9946052631578948,0.02351511272173258,0.4660252156567225,0.10006403423453393,0.993421052631579,0.028676966733820215,0.41073367425946544,0.11295356321333075
370,0.9892105263157894,0.02841496036068271,0.6984305917884261,0.06266803427196178,0.9947368421052631,0.02294157338705618,0.46602239275295626,0.10005543251088865,0.9935526315789474,0.028103427399143812,0.4107300318029927,0.11294175171070639
371,0.9893421052631579,0.027893185160417815,0.6987337357179397,0.06289942902171025,0.9947368421052631,0.02294157338705618,0.4660531871766295,0.10014930856255203,0.9936842105263157,0.0275298880644674,0.4107264089296194,0.11293000469957819
372,0.9894736842105264,0.027373481313570206,0.6990352542108337,0.06313058440568137,0.9948684210526316,0.02236803405237977,0.46605030441840645,0.10014051664452661,0.9936842105263157,0.0275298880644674,0.4107563175461838,0.11302701161694768
373,0.9896052631578947,0.02685596907192597,0.6993351603053698,0.06336148349062355,0.9949999999999999,0.021794494717703363,0.46604743707600277,0.1001317725405777,0.9936842105263157,0.0275298880644674,0.4107860662236221,0.11312356630006946
374,0.9897368421052631,0.02634077760995209,0.6996334669007354,0.06359210994974519,0.9949999999999999,0.021794494717703363,0.46607791835942525,0.10022476746994827,0.9936842105263157,0.0275298880644674,0.41081565624144745,0.11321967166770688
375,0.9898684210526316,0.025828045805645156,0.6999301867588914,0.06382244804419505,0.9949999999999999,0.021794494717703363,0.46610823750836144,0.1003173567957335,0.9936842105263157,0.0275298880644674,0.4108450888655609,0.1133153306172225
